login_id,retention,dau,group
4215,21,0,group_2
4216,21,0,group_1
4217,21,0,group_2
4218,21,0,group_1
4219,21,1,group_2
4220,21,0,group_1
4221,21,0,group_2
4222,21,0,group_1
4223,21,0,group_2
4224,21,0,group_1
4225,21,0,group_2
4226,21,0,group_1
4227,21,0,group_2
4228,21,0,group_1
4229,21,1,group_2
4230,21,0,group_1
4231,21,1,group_2
4232,21,0,group_1
4233,21,0,group_2
4234,21,0,group_1
4235,21,0,group_2
4236,21,0,group_1
4237,21,0,group_2
4238,21,0,group_1
4239,21,0,group_2
4240,21,0,group_1
4241,21,0,group_2
4242,21,0,group_1
4243,21,0,group_2
4244,21,0,group_1
4245,21,0,group_2
4246,21,0,group_1
4247,21,0,group_2
4248,21,0,group_1
4249,21,0,group_2
4250,21,0,group_1
4251,21,0,group_2
4252,21,1,group_1
4253,21,0,group_2
4254,21,0,group_1
4255,21,0,group_2
4256,21,0,group_1
4257,21,0,group_2
4258,21,0,group_1
4259,21,0,group_2
4260,21,0,group_1
4261,21,1,group_2
4262,21,0,group_1
4263,21,0,group_2
4264,21,0,group_1
4265,21,1,group_2
4266,21,1,group_1
4267,21,0,group_2
4268,21,0,group_1
4269,21,0,group_2
4270,21,0,group_1
4271,21,0,group_2
4272,21,0,group_1
4273,21,0,group_2
4274,21,0,group_1
4275,21,0,group_2
4276,21,0,group_1
4277,21,0,group_2
4278,21,0,group_1
4279,21,0,group_2
4280,21,0,group_1
4281,21,0,group_2
4282,21,0,group_1
4283,21,1,group_2
4284,21,0,group_1
4285,21,0,group_2
4286,21,1,group_1
4287,21,1,group_2
4288,21,0,group_1
4289,21,0,group_2
4290,21,0,group_1
4291,21,0,group_2
4292,21,0,group_1
4293,21,0,group_2
4294,21,0,group_1
4295,21,0,group_2
4296,21,0,group_1
4297,21,0,group_2
4298,21,1,group_1
4299,21,0,group_2
4300,21,0,group_1
4301,21,0,group_2
4302,21,0,group_1
4303,21,0,group_2
4304,21,0,group_1
4305,21,0,group_2
4306,21,0,group_1
4307,21,0,group_2
4308,21,1,group_1
4309,21,0,group_2
4310,21,1,group_1
4311,21,0,group_2
4312,21,1,group_1
4313,21,0,group_2
4314,21,0,group_1
4315,21,0,group_2
4316,21,0,group_1
4317,21,1,group_2
4318,21,0,group_1
4319,21,0,group_2
4320,21,0,group_1
4321,21,0,group_2
4322,21,0,group_1
4323,21,0,group_2
4324,21,0,group_1
4325,21,0,group_2
4326,21,0,group_1
4327,21,1,group_2
4328,21,0,group_1
4329,21,0,group_2
4330,21,1,group_1
4331,21,0,group_2
4332,21,0,group_1
4333,21,0,group_2
4334,21,0,group_1
4335,21,0,group_2
4336,21,0,group_1
4337,21,0,group_2
4338,21,1,group_1
4339,21,0,group_2
4340,21,1,group_1
4341,21,0,group_2
4342,21,0,group_1
4343,21,0,group_2
4344,21,0,group_1
4345,21,0,group_2
4346,21,0,group_1
4347,21,0,group_2
4348,20,1,group_1
4349,20,0,group_2
4350,20,1,group_1
4351,20,0,group_2
4352,20,0,group_1
4353,20,0,group_2
4354,20,0,group_1
4355,20,0,group_2
4356,20,0,group_1
4357,20,0,group_2
4358,20,0,group_1
4359,20,0,group_2
4360,20,0,group_1
4361,20,0,group_2
4362,20,0,group_1
4363,20,1,group_2
4364,20,0,group_1
4365,20,0,group_2
4366,20,0,group_1
4367,20,1,group_2
4368,20,0,group_1
4369,20,1,group_2
4370,20,0,group_1
4371,20,0,group_2
4372,20,0,group_1
4373,20,1,group_2
4374,20,0,group_1
4375,20,0,group_2
4376,20,0,group_1
4377,20,0,group_2
4378,20,0,group_1
4379,20,1,group_2
4380,20,0,group_1
4381,20,0,group_2
4382,20,0,group_1
4383,20,0,group_2
4384,20,0,group_1
4385,20,0,group_2
4386,20,0,group_1
4387,20,0,group_2
4388,20,0,group_1
4389,20,0,group_2
4390,20,0,group_1
4391,20,0,group_2
4392,20,0,group_1
4393,20,0,group_2
4394,20,0,group_1
4395,20,0,group_2
4396,20,0,group_1
4397,20,0,group_2
4398,20,0,group_1
4399,20,0,group_2
4400,20,0,group_1
4401,20,0,group_2
4402,20,0,group_1
4403,20,0,group_2
4404,20,0,group_1
4405,20,0,group_2
4406,20,0,group_1
4407,20,0,group_2
4408,20,0,group_1
4409,20,1,group_2
4410,20,0,group_1
4411,20,0,group_2
4412,20,0,group_1
4413,20,0,group_2
4414,20,0,group_1
4415,20,0,group_2
4416,20,0,group_1
4417,20,0,group_2
4418,20,0,group_1
4419,20,0,group_2
4420,20,0,group_1
4421,20,0,group_2
4422,20,0,group_1
4423,20,1,group_2
4424,20,0,group_1
4425,20,0,group_2
4426,20,0,group_1
4427,20,0,group_2
4428,20,0,group_1
4429,20,0,group_2
4430,20,1,group_1
4431,20,0,group_2
4432,20,0,group_1
4433,20,1,group_2
4434,20,0,group_1
4435,20,0,group_2
4436,20,0,group_1
4437,20,0,group_2
4438,20,0,group_1
4439,20,0,group_2
4440,20,1,group_1
4441,20,0,group_2
4442,20,0,group_1
4443,20,0,group_2
4444,20,0,group_1
4445,20,0,group_2
4446,20,0,group_1
4447,20,0,group_2
4448,20,0,group_1
4449,20,0,group_2
4450,20,1,group_1
4451,20,0,group_2
4452,20,0,group_1
4453,20,0,group_2
4454,20,0,group_1
4455,20,0,group_2
4456,20,0,group_1
4457,20,0,group_2
4458,20,1,group_1
4459,20,0,group_2
4460,20,0,group_1
4461,20,0,group_2
4462,20,1,group_1
4463,20,1,group_2
4464,20,0,group_1
4465,20,0,group_2
4466,20,0,group_1
4467,20,0,group_2
4468,20,0,group_1
4469,20,0,group_2
4470,20,1,group_1
4471,20,0,group_2
4472,20,0,group_1
4473,20,0,group_2
4474,20,0,group_1
4475,20,0,group_2
4476,20,0,group_1
4477,20,1,group_2
4478,20,0,group_1
4479,20,0,group_2
4480,20,1,group_1
4481,20,0,group_2
4482,20,0,group_1
4483,20,1,group_2
4484,20,1,group_1
4485,20,0,group_2
4486,20,0,group_1
4487,20,1,group_2
4488,20,0,group_1
4489,20,0,group_2
4490,20,0,group_1
4491,20,0,group_2
4492,20,0,group_1
4493,20,1,group_2
4494,20,0,group_1
4495,20,0,group_2
4496,20,0,group_1
4497,20,0,group_2
4498,20,1,group_1
4499,20,1,group_2
4500,20,0,group_1
4501,20,0,group_2
4502,20,0,group_1
4503,20,0,group_2
4504,20,0,group_1
4505,20,0,group_2
4506,20,0,group_1
4507,20,1,group_2
4508,20,1,group_1
4509,20,1,group_2
4510,20,0,group_1
4511,20,0,group_2
4512,20,0,group_1
4513,20,0,group_2
4514,20,0,group_1
4515,20,0,group_2
4516,20,0,group_1
4517,20,0,group_2
4518,20,0,group_1
4519,20,0,group_2
4520,20,0,group_1
4521,20,0,group_2
4522,20,0,group_1
4523,20,0,group_2
4524,20,0,group_1
4525,20,0,group_2
4526,20,0,group_1
4527,20,0,group_2
4528,20,1,group_1
4529,20,1,group_2
4530,20,0,group_1
4531,20,0,group_2
4532,20,0,group_1
4533,20,0,group_2
4534,20,0,group_1
4535,20,0,group_2
4536,20,0,group_1
4537,20,0,group_2
4538,20,0,group_1
4539,20,0,group_2
4540,20,0,group_1
4541,20,0,group_2
4542,20,0,group_1
4543,20,0,group_2
4544,20,0,group_1
4545,20,0,group_2
4546,20,0,group_1
4547,20,0,group_2
4548,20,0,group_1
4549,20,0,group_2
4550,20,0,group_1
4551,20,0,group_2
4552,20,0,group_1
4553,20,0,group_2
4554,20,0,group_1
4555,20,0,group_2
4556,20,1,group_1
4557,20,0,group_2
4558,20,0,group_1
4559,20,0,group_2
4560,20,1,group_1
4561,20,1,group_2
4562,20,0,group_1
4563,20,0,group_2
4564,20,0,group_1
4565,20,0,group_2
4566,20,1,group_1
4567,20,0,group_2
4568,20,0,group_1
4569,20,0,group_2
4570,20,0,group_1
4571,20,0,group_2
4572,20,0,group_1
4573,20,0,group_2
4574,20,0,group_1
4575,20,0,group_2
4576,20,1,group_1
4577,20,0,group_2
4578,20,0,group_1
4579,20,0,group_2
4580,20,0,group_1
4581,20,0,group_2
4582,20,0,group_1
4583,20,0,group_2
4584,20,0,group_1
4585,20,0,group_2
4586,20,0,group_1
4587,20,0,group_2
4588,20,0,group_1
4589,20,0,group_2
4590,20,0,group_1
4591,20,0,group_2
4592,20,1,group_1
4593,20,0,group_2
4594,20,0,group_1
4595,20,1,group_2
4596,20,0,group_1
4597,20,0,group_2
4598,20,0,group_1
4599,20,0,group_2
4600,20,1,group_1
4601,20,0,group_2
4602,20,0,group_1
4603,20,0,group_2
4604,20,0,group_1
4605,20,0,group_2
4606,20,0,group_1
4607,20,1,group_2
4608,20,0,group_1
4609,20,0,group_2
4610,20,0,group_1
4611,20,0,group_2
4612,20,0,group_1
4613,20,0,group_2
4614,20,0,group_1
4615,20,1,group_2
4616,20,0,group_1
4617,20,0,group_2
4618,20,0,group_1
4619,20,0,group_2
4620,20,0,group_1
4621,20,0,group_2
4622,20,0,group_1
4623,20,0,group_2
4624,20,0,group_1
4625,20,0,group_2
4626,20,0,group_1
4627,20,0,group_2
4628,20,1,group_1
4629,20,0,group_2
4630,20,0,group_1
4631,20,0,group_2
4632,20,0,group_1
4633,20,0,group_2
4634,20,0,group_1
4635,20,1,group_2
4636,20,0,group_1
4637,20,0,group_2
4638,20,0,group_1
4639,20,0,group_2
4640,20,0,group_1
4641,20,0,group_2
4642,20,1,group_1
4643,20,0,group_2
4644,20,1,group_1
4645,20,0,group_2
4646,20,0,group_1
4647,20,0,group_2
4648,20,0,group_1
4649,20,0,group_2
4650,20,0,group_1
4651,20,0,group_2
4652,20,0,group_1
4653,20,0,group_2
4654,20,0,group_1
4655,20,0,group_2
4656,20,0,group_1
4657,20,0,group_2
4658,20,1,group_1
4659,20,1,group_2
4660,20,0,group_1
4661,20,1,group_2
4662,20,0,group_1
4663,20,1,group_2
4664,20,0,group_1
4665,20,0,group_2
4666,20,0,group_1
4667,20,0,group_2
4668,20,0,group_1
4669,20,1,group_2
4670,20,1,group_1
4671,20,0,group_2
4672,20,1,group_1
4673,20,0,group_2
4674,20,0,group_1
4675,20,0,group_2
4676,20,1,group_1
4677,20,0,group_2
4678,20,0,group_1
4679,20,0,group_2
4680,20,0,group_1
4681,20,0,group_2
4682,20,0,group_1
4683,20,0,group_2
4684,20,0,group_1
4685,20,0,group_2
4686,19,0,group_1
4687,19,0,group_2
4688,19,0,group_1
4689,19,0,group_2
4690,19,0,group_1
4691,19,0,group_2
4692,19,1,group_1
4693,19,0,group_2
4694,19,1,group_1
4695,19,1,group_2
4696,19,0,group_1
4697,19,0,group_2
4698,19,0,group_1
4699,19,0,group_2
4700,19,0,group_1
4701,19,0,group_2
4702,19,0,group_1
4703,19,0,group_2
4704,19,0,group_1
4705,19,1,group_2
4706,19,0,group_1
4707,19,0,group_2
4708,19,0,group_1
4709,19,0,group_2
4710,19,0,group_1
4711,19,0,group_2
4712,19,0,group_1
4713,19,0,group_2
4714,19,0,group_1
4715,19,0,group_2
4716,19,0,group_1
4717,19,0,group_2
4718,19,0,group_1
4719,19,1,group_2
4720,19,0,group_1
4721,19,0,group_2
4722,19,0,group_1
4723,19,0,group_2
4724,19,0,group_1
4725,19,0,group_2
4726,19,0,group_1
4727,19,0,group_2
4728,19,0,group_1
4729,19,0,group_2
4730,19,1,group_1
4731,19,0,group_2
4732,19,0,group_1
4733,19,0,group_2
4734,19,0,group_1
4735,19,0,group_2
4736,19,0,group_1
4737,19,0,group_2
4738,19,0,group_1
4739,19,0,group_2
4740,19,0,group_1
4741,19,0,group_2
4742,19,0,group_1
4743,19,0,group_2
4744,19,1,group_1
4745,19,0,group_2
4746,19,0,group_1
4747,19,0,group_2
4748,19,0,group_1
4749,19,0,group_2
4750,19,0,group_1
4751,19,1,group_2
4752,19,1,group_1
4753,19,0,group_2
4754,19,1,group_1
4755,19,0,group_2
4756,19,1,group_1
4757,19,0,group_2
4758,19,0,group_1
4759,19,1,group_2
4760,19,0,group_1
4761,19,0,group_2
4762,19,0,group_1
4763,19,0,group_2
4764,19,0,group_1
4765,19,0,group_2
4766,19,0,group_1
4767,19,0,group_2
4768,19,0,group_1
4769,19,0,group_2
4770,19,1,group_1
4771,19,0,group_2
4772,19,0,group_1
4773,19,1,group_2
4774,19,0,group_1
4775,19,1,group_2
4776,19,0,group_1
4777,19,0,group_2
4778,19,0,group_1
4779,19,1,group_2
4780,19,0,group_1
4781,19,1,group_2
4782,19,0,group_1
4783,19,1,group_2
4784,19,0,group_1
4785,19,0,group_2
4786,19,0,group_1
4787,19,1,group_2
4788,19,0,group_1
4789,19,0,group_2
4790,19,0,group_1
4791,19,0,group_2
4792,19,0,group_1
4793,19,0,group_2
4794,19,0,group_1
4795,19,0,group_2
4796,19,1,group_1
4797,19,0,group_2
4798,19,1,group_1
4799,19,0,group_2
4800,19,0,group_1
4801,19,0,group_2
4802,19,1,group_1
4803,19,0,group_2
4804,19,0,group_1
4805,19,0,group_2
4806,19,0,group_1
4807,19,1,group_2
4808,19,0,group_1
4809,19,0,group_2
4810,19,1,group_1
4811,19,0,group_2
4812,19,0,group_1
4813,19,0,group_2
4814,19,1,group_1
4815,19,0,group_2
4816,19,0,group_1
4817,19,1,group_2
4818,19,0,group_1
4819,19,0,group_2
4820,19,0,group_1
4821,19,0,group_2
4822,19,0,group_1
4823,19,0,group_2
4824,19,0,group_1
4825,19,0,group_2
4826,19,0,group_1
4827,19,0,group_2
4828,19,0,group_1
4829,19,1,group_2
4830,19,0,group_1
4831,19,0,group_2
4832,19,0,group_1
4833,19,1,group_2
4834,19,1,group_1
4835,19,0,group_2
4836,19,0,group_1
4837,19,1,group_2
4838,19,0,group_1
4839,19,0,group_2
4840,19,0,group_1
4841,19,0,group_2
4842,19,0,group_1
4843,19,0,group_2
4844,19,1,group_1
4845,19,0,group_2
4846,19,0,group_1
4847,19,0,group_2
4848,19,0,group_1
4849,19,0,group_2
4850,19,0,group_1
4851,19,0,group_2
4852,19,0,group_1
4853,19,1,group_2
4854,19,0,group_1
4855,19,0,group_2
4856,19,0,group_1
4857,19,0,group_2
4858,19,0,group_1
4859,19,0,group_2
4860,19,0,group_1
4861,19,0,group_2
4862,19,0,group_1
4863,19,0,group_2
4864,19,0,group_1
4865,19,0,group_2
4866,19,0,group_1
4867,19,0,group_2
4868,19,0,group_1
4869,19,0,group_2
4870,19,0,group_1
4871,19,0,group_2
4872,19,0,group_1
4873,19,0,group_2
4874,19,0,group_1
4875,19,0,group_2
4876,19,0,group_1
4877,19,0,group_2
4878,19,1,group_1
4879,19,0,group_2
4880,19,0,group_1
4881,19,0,group_2
4882,19,0,group_1
4883,19,0,group_2
4884,19,0,group_1
4885,19,0,group_2
4886,19,0,group_1
4887,19,0,group_2
4888,19,0,group_1
4889,19,0,group_2
4890,19,0,group_1
4891,19,0,group_2
4892,19,0,group_1
4893,19,0,group_2
4894,19,0,group_1
4895,19,0,group_2
4896,19,0,group_1
4897,19,0,group_2
4898,19,0,group_1
4899,19,0,group_2
4900,19,0,group_1
4901,19,0,group_2
4902,19,0,group_1
4903,19,0,group_2
4904,19,0,group_1
4905,19,0,group_2
4906,19,0,group_1
4907,19,0,group_2
4908,19,0,group_1
4909,19,0,group_2
4910,19,0,group_1
4911,19,0,group_2
4912,19,0,group_1
4913,19,0,group_2
4914,19,0,group_1
4915,19,0,group_2
4916,19,1,group_1
4917,19,1,group_2
4918,19,1,group_1
4919,19,0,group_2
4920,19,0,group_1
4921,19,0,group_2
4922,19,0,group_1
4923,19,1,group_2
4924,19,0,group_1
4925,19,0,group_2
4926,19,0,group_1
4927,19,0,group_2
4928,19,0,group_1
4929,19,0,group_2
4930,19,0,group_1
4931,19,0,group_2
4932,19,0,group_1
4933,19,0,group_2
4934,19,0,group_1
4935,19,1,group_2
4936,19,0,group_1
4937,19,0,group_2
4938,19,0,group_1
4939,19,0,group_2
4940,19,0,group_1
4941,19,1,group_2
4942,19,0,group_1
4943,19,0,group_2
4944,19,0,group_1
4945,19,0,group_2
4946,19,0,group_1
4947,19,0,group_2
4948,19,0,group_1
4949,19,1,group_2
4950,19,1,group_1
4951,19,0,group_2
4952,19,0,group_1
4953,19,1,group_2
4954,19,0,group_1
4955,19,1,group_2
4956,19,0,group_1
4957,19,0,group_2
4958,19,0,group_1
4959,19,0,group_2
4960,19,0,group_1
4961,19,0,group_2
4962,19,0,group_1
4963,19,0,group_2
4964,19,1,group_1
4965,19,0,group_2
4966,19,1,group_1
4967,19,0,group_2
4968,19,0,group_1
4969,19,0,group_2
4970,19,1,group_1
4971,19,0,group_2
4972,19,0,group_1
4973,19,0,group_2
4974,19,0,group_1
4975,19,0,group_2
4976,19,0,group_1
4977,19,0,group_2
4978,19,1,group_1
4979,19,0,group_2
3,33,0,group_2
11,33,0,group_2
17,33,1,group_2
18,33,1,group_1
19,33,1,group_2
20,33,0,group_1
23,33,0,group_2
24,33,0,group_1
29,33,1,group_2
33,33,1,group_2
35,33,1,group_2
36,33,1,group_1
38,33,1,group_1
40,33,1,group_1
41,33,1,group_2
44,33,0,group_1
61,33,1,group_2
63,33,0,group_2
64,33,1,group_1
66,33,0,group_1
72,33,0,group_1
81,33,0,group_2
87,33,0,group_2
89,33,0,group_2
91,33,0,group_2
99,33,0,group_2
100,33,1,group_1
101,33,0,group_2
104,33,0,group_1
105,33,1,group_2
106,33,0,group_1
107,33,0,group_2
109,33,0,group_2
116,33,1,group_1
118,33,0,group_1
119,33,1,group_2
121,33,0,group_2
124,33,1,group_1
126,33,1,group_1
133,33,1,group_2
135,33,1,group_2
136,33,0,group_1
139,33,0,group_2
149,33,1,group_2
152,33,1,group_1
156,33,0,group_1
157,33,0,group_2
161,33,0,group_2
163,33,0,group_2
165,33,0,group_2
166,33,0,group_1
172,33,0,group_1
173,33,0,group_2
174,33,0,group_1
183,33,1,group_2
188,33,0,group_1
192,33,0,group_1
193,33,0,group_2
201,33,0,group_2
202,33,1,group_1
203,33,0,group_2
205,33,0,group_2
207,33,1,group_2
216,33,0,group_1
217,33,0,group_2
218,33,0,group_1
222,33,0,group_1
224,33,1,group_1
225,33,1,group_2
226,33,1,group_1
230,33,0,group_1
231,33,0,group_2
240,33,0,group_1
242,33,1,group_1
243,33,1,group_2
246,33,1,group_1
248,33,1,group_1
257,33,0,group_2
262,33,0,group_1
268,33,0,group_1
269,33,1,group_2
270,33,0,group_1
273,33,1,group_2
275,33,0,group_2
276,33,1,group_1
277,33,0,group_2
282,33,0,group_1
287,33,0,group_2
290,33,0,group_1
295,33,1,group_2
298,33,1,group_1
303,33,1,group_2
304,33,0,group_1
310,33,0,group_1
312,33,1,group_1
318,33,0,group_1
319,33,0,group_2
321,33,0,group_2
325,33,0,group_2
332,33,0,group_1
337,33,0,group_2
339,33,1,group_2
340,33,1,group_1
342,33,1,group_1
346,33,0,group_1
348,33,0,group_1
350,33,1,group_1
358,33,0,group_1
373,33,0,group_2
374,33,0,group_1
377,33,1,group_2
378,33,0,group_1
380,33,0,group_1
314,33,0,group_1
187,33,0,group_2
317,33,0,group_2
383,32,0,group_2
384,32,0,group_1
387,32,0,group_2
388,32,1,group_1
390,32,1,group_1
391,32,0,group_2
394,32,1,group_1
403,32,0,group_2
409,32,1,group_2
418,32,1,group_1
419,32,1,group_2
420,32,0,group_1
423,32,1,group_2
428,32,0,group_1
429,32,0,group_2
430,32,1,group_1
433,32,0,group_2
435,32,0,group_2
439,32,0,group_2
440,32,1,group_1
449,32,1,group_2
451,32,1,group_2
457,32,1,group_2
459,32,1,group_2
462,32,1,group_1
463,32,0,group_2
467,32,0,group_2
469,32,0,group_2
473,32,0,group_2
475,32,0,group_2
476,32,0,group_1
482,32,0,group_1
487,32,0,group_2
488,32,0,group_1
494,32,1,group_1
500,32,1,group_1
503,32,1,group_2
504,32,0,group_1
507,32,0,group_2
508,32,0,group_1
509,32,0,group_2
510,32,1,group_1
511,32,1,group_2
517,32,1,group_2
520,32,0,group_1
521,32,1,group_2
528,32,0,group_1
531,32,0,group_2
535,32,0,group_2
539,32,0,group_2
546,32,0,group_1
548,32,1,group_1
549,32,1,group_2
550,32,1,group_1
553,32,0,group_2
557,32,0,group_2
558,32,0,group_1
559,32,1,group_2
560,32,1,group_1
569,32,1,group_2
570,32,0,group_1
576,32,1,group_1
579,32,0,group_2
580,32,0,group_1
581,32,0,group_2
585,32,0,group_2
589,32,1,group_2
596,32,1,group_1
599,32,1,group_2
600,32,1,group_1
607,32,1,group_2
612,32,1,group_1
615,32,0,group_2
616,32,1,group_1
619,32,0,group_2
620,32,0,group_1
625,32,0,group_2
628,32,0,group_1
637,32,0,group_2
638,32,0,group_1
640,32,0,group_1
641,32,0,group_2
643,32,0,group_2
644,32,0,group_1
645,32,0,group_2
647,32,1,group_2
654,32,1,group_1
658,32,0,group_1
659,32,1,group_2
661,32,1,group_2
664,32,0,group_1
667,32,0,group_2
674,32,1,group_1
677,32,0,group_2
679,32,1,group_2
684,32,0,group_1
685,32,0,group_2
698,32,0,group_1
700,32,1,group_1
706,32,0,group_1
708,32,1,group_1
710,32,0,group_1
711,32,0,group_2
712,32,0,group_1
713,32,1,group_2
718,32,0,group_1
720,32,1,group_1
727,32,0,group_2
728,32,1,group_1
732,32,0,group_1
733,32,0,group_2
738,32,0,group_1
740,32,0,group_1
752,32,0,group_1
759,32,0,group_2
761,32,0,group_2
766,32,0,group_1
770,32,0,group_1
771,32,1,group_2
772,32,0,group_1
784,32,0,group_1
785,32,1,group_2
787,32,0,group_2
688,32,0,group_1
762,32,0,group_1
726,32,0,group_1
554,32,0,group_1
793,31,1,group_2
799,31,0,group_2
801,31,1,group_2
807,31,0,group_2
812,31,0,group_1
814,31,1,group_1
819,31,1,group_2
821,31,1,group_2
822,31,1,group_1
825,31,0,group_2
833,31,1,group_2
838,31,1,group_1
839,31,0,group_2
841,31,1,group_2
842,31,1,group_1
848,31,0,group_1
852,31,0,group_1
854,31,0,group_1
855,31,0,group_2
856,31,1,group_1
859,31,0,group_2
867,31,1,group_2
870,31,0,group_1
873,31,0,group_2
874,31,1,group_1
875,31,0,group_2
878,31,1,group_1
880,31,1,group_1
887,31,1,group_2
889,31,0,group_2
892,31,0,group_1
897,31,1,group_2
899,31,1,group_2
906,31,0,group_1
912,31,0,group_1
913,31,1,group_2
919,31,0,group_2
923,31,1,group_2
926,31,1,group_1
938,31,0,group_1
940,31,1,group_1
948,31,0,group_1
952,31,0,group_1
957,31,1,group_2
958,31,0,group_1
961,31,0,group_2
965,31,1,group_2
969,31,1,group_2
973,31,0,group_2
974,31,0,group_1
977,31,0,group_2
978,31,0,group_1
979,31,0,group_2
984,31,0,group_1
987,31,1,group_2
992,31,0,group_1
993,31,1,group_2
994,31,1,group_1
997,31,1,group_2
1009,31,1,group_2
1017,31,0,group_2
1018,31,1,group_1
1019,31,0,group_2
1020,31,0,group_1
1023,31,0,group_2
1024,31,1,group_1
1027,31,0,group_2
1033,31,0,group_2
1034,31,1,group_1
1035,31,0,group_2
1041,31,0,group_2
1042,31,0,group_1
1047,31,0,group_2
1049,31,0,group_2
1053,31,0,group_2
1054,31,1,group_1
1056,31,1,group_1
1057,31,1,group_2
1060,31,0,group_1
1064,31,0,group_1
1073,31,0,group_2
1078,31,0,group_1
1082,31,0,group_1
1088,31,1,group_1
1094,31,0,group_1
1097,31,0,group_2
1100,31,0,group_1
1102,31,0,group_1
1104,31,1,group_1
1105,31,1,group_2
1111,31,1,group_2
1116,31,1,group_1
1119,31,0,group_2
1120,31,1,group_1
1121,31,0,group_2
1123,31,0,group_2
1125,31,0,group_2
1128,31,1,group_1
1130,31,0,group_1
1132,31,0,group_1
1134,31,0,group_1
1138,31,0,group_1
1139,31,0,group_2
1145,31,1,group_2
1152,31,0,group_1
1156,31,1,group_1
1160,31,0,group_1
1163,31,0,group_2
1165,31,1,group_2
1166,31,1,group_1
1169,31,0,group_2
1171,31,0,group_2
1172,31,0,group_1
1174,31,0,group_1
1176,31,0,group_1
1178,31,1,group_1
1182,31,0,group_1
1183,31,0,group_2
1185,31,0,group_2
1186,31,0,group_1
1196,31,1,group_1
1197,31,0,group_2
1198,31,0,group_1
1201,31,0,group_2
975,31,0,group_2
1043,31,0,group_2
805,31,0,group_2
1036,31,0,group_1
1203,30,1,group_2
1205,30,0,group_2
1206,30,0,group_1
1211,30,0,group_2
1216,30,0,group_1
1217,30,1,group_2
1219,30,1,group_2
1220,30,0,group_1
1223,30,0,group_2
1224,30,1,group_1
1226,30,1,group_1
1228,30,0,group_1
1234,30,1,group_1
1237,30,0,group_2
1239,30,0,group_2
1249,30,0,group_2
1251,30,0,group_2
1254,30,0,group_1
1263,30,1,group_2
1265,30,1,group_2
1267,30,0,group_2
1269,30,0,group_2
1272,30,0,group_1
1275,30,0,group_2
1278,30,1,group_1
1279,30,1,group_2
1288,30,1,group_1
1300,30,1,group_1
1306,30,1,group_1
1315,30,0,group_2
1316,30,0,group_1
1318,30,0,group_1
1320,30,1,group_1
1322,30,0,group_1
1324,30,1,group_1
1335,30,0,group_2
1338,30,0,group_1
1341,30,0,group_2
1342,30,1,group_1
1347,30,1,group_2
1350,30,0,group_1
1356,30,0,group_1
1378,30,1,group_1
1382,30,0,group_1
1387,30,1,group_2
1389,30,1,group_2
1392,30,1,group_1
1399,30,0,group_2
1405,30,0,group_2
1408,30,0,group_1
1409,30,1,group_2
1412,30,0,group_1
1413,30,0,group_2
1417,30,0,group_2
1418,30,1,group_1
1419,30,1,group_2
1423,30,0,group_2
1425,30,1,group_2
1427,30,0,group_2
1430,30,1,group_1
1431,30,1,group_2
1432,30,0,group_1
1433,30,1,group_2
1435,30,0,group_2
1436,30,1,group_1
1437,30,1,group_2
1438,30,0,group_1
1439,30,1,group_2
1441,30,1,group_2
1442,30,0,group_1
1449,30,1,group_2
1450,30,0,group_1
1453,30,1,group_2
1456,30,1,group_1
1457,30,0,group_2
1458,30,0,group_1
1463,30,0,group_2
1464,30,0,group_1
1465,30,0,group_2
1475,30,0,group_2
1477,30,0,group_2
1478,30,0,group_1
1479,30,0,group_2
1482,30,0,group_1
1488,30,1,group_1
1491,30,1,group_2
1493,30,0,group_2
1498,30,1,group_1
1499,30,0,group_2
1500,30,0,group_1
1501,30,0,group_2
1508,30,1,group_1
1511,30,0,group_2
1515,30,0,group_2
1403,30,0,group_2
1421,30,0,group_2
1236,30,0,group_1
1227,30,0,group_2
1520,29,0,group_1
1524,29,0,group_1
1528,29,0,group_1
1531,29,0,group_2
1533,29,1,group_2
1535,29,1,group_2
1536,29,0,group_1
1538,29,0,group_1
1539,29,0,group_2
1546,29,1,group_1
1550,29,0,group_1
1551,29,1,group_2
1555,29,1,group_2
1558,29,1,group_1
1559,29,0,group_2
1561,29,0,group_2
1562,29,1,group_1
1563,29,1,group_2
1564,29,0,group_1
1565,29,0,group_2
1572,29,1,group_1
1573,29,1,group_2
1576,29,0,group_1
1582,29,1,group_1
1583,29,0,group_2
1584,29,1,group_1
1585,29,0,group_2
1593,29,0,group_2
1595,29,0,group_2
1597,29,0,group_2
1598,29,1,group_1
1599,29,0,group_2
1608,29,0,group_1
1610,29,0,group_1
1622,29,0,group_1
1624,29,1,group_1
1626,29,1,group_1
1632,29,0,group_1
1633,29,0,group_2
1634,29,1,group_1
1636,29,0,group_1
1639,29,1,group_2
1641,29,0,group_2
1644,29,0,group_1
1646,29,0,group_1
1647,29,1,group_2
1651,29,0,group_2
1652,29,0,group_1
1654,29,1,group_1
1655,29,1,group_2
1671,29,0,group_2
1674,29,1,group_1
1680,29,0,group_1
1681,29,0,group_2
1683,29,0,group_2
1684,29,0,group_1
1686,29,0,group_1
1690,29,0,group_1
1691,29,0,group_2
1692,29,0,group_1
1693,29,0,group_2
1695,29,0,group_2
1698,29,1,group_1
1703,29,1,group_2
1704,29,0,group_1
